site_name,Date,AAR,ELA_from_AAR_m,Cumulative_Positive_Degree_Days,Cumulative_Snowfall_mwe,Mean_Annual_Air_Temp_Range,Mean_Annual_Precipitation_Max,PA_Ratio,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Hypsometric_Index,Hypsometric_Index_Category,Week,Year
RGI60-01.01524,2019-08-10,0.2878118,1577.67,657.3182283682196,1.6041002391768029,41.95668931721957,2.089423452713578,19.34934751760089,1.0,6.0,461.384,104,2297,1466,9.0,250,-1.548872306783737,Very top heavy,32,2019
RGI60-01.03594,2013-08-10,0.4918079,1287.1368,473.9698328270393,1.9836810676041965,38.37400600392169,2.5197734199666244,9.302449990751349,1.0,6.0,8.94,598,2174,1219,21.0,16,1.8380694389343264,Very bottom heavy,32,2013
RGI60-01.03594,2015-08-07,0.38620993,1482.4437,449.477976763642,2.224088861402206,38.37400600392169,2.5197734199666244,9.302449990751349,1.0,6.0,8.94,598,2174,1219,21.0,16,1.8380694389343264,Very bottom heavy,32,2015
RGI60-01.03594,2017-08-09,0.32617342,1560.8184,325.90445927297776,1.816195413505176,38.37400600392169,2.5197734199666244,9.302449990751349,1.0,6.0,8.94,598,2174,1219,21.0,16,1.8380694389343264,Very bottom heavy,32,2017
RGI60-01.03594,2019-08-09,0.29246905,1601.8319,500.5309622946684,1.7462954549884442,38.37400600392169,2.5197734199666244,9.302449990751349,1.0,6.0,8.94,598,2174,1219,21.0,16,1.8380694389343264,Very bottom heavy,32,2019
RGI60-01.03594,2019-08-09,0.28069186,1615.259,500.5309622946684,1.7462954549884442,38.37400600392169,2.5197734199666244,9.302449990751349,1.0,6.0,8.94,598,2174,1219,21.0,16,1.8380694389343264,Very bottom heavy,32,2019
RGI60-01.03861,2013-08-10,0.75832105,1166.0682,492.46070493715087,2.240913813272778,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2013
RGI60-01.03861,2017-08-09,0.66228575,1302.2283,387.19155999303376,2.3133473096356285,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2017
RGI60-01.03861,2019-08-07,0.42173934,1573.4319,529.523783860185,2.15902479656583,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2019
RGI60-01.03861,2019-08-07,0.46360508,1542.9833,529.523783860185,2.15902479656583,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2019
RGI60-01.03861,2019-08-09,0.62283695,1375.3286,546.949263468208,2.161623822137611,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2019
RGI60-01.03861,2019-08-09,0.4655216,1541.4218,546.949263468208,2.161623822137611,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2019
RGI60-01.03861,2022-08-08,0.80373865,1109.7382,462.4998171665396,3.027781133514145,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2022
RGI60-01.03861,2022-08-08,0.8139494,1085.7334,462.4998171665396,3.027781133514145,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2022
RGI60-01.03861,2022-08-11,0.7555599,1170.1226,483.4831544523439,3.027806315048669,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2022
RGI60-01.03861,2022-08-11,0.73428047,1196.5894,483.4831544523439,3.027806315048669,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2022
RGI60-01.03861,2022-08-11,0.80468035,1107.6056,483.4831544523439,3.027806315048669,35.913394733105825,3.0376079168078483,12.566113943501758,1.0,6.0,366.957,9,2913,1564,9.0,199,-1.2913202338277827,Top heavy,32,2022
RGI60-01.04375,2013-08-10,0.6919336,1296.1572,324.9535384708199,1.8238840811433303,32.95630392132456,2.400466862097569,13.42381250670754,1.0,6.0,612.706,216,2483,1567,9.0,290,-1.6270025610632084,Very top heavy,32,2013
RGI60-01.04375,2017-08-09,0.50000614,1555.54,243.3969633870438,1.7717622706205671,32.95630392132456,2.400466862097569,13.42381250670754,1.0,6.0,612.706,216,2483,1567,9.0,290,-1.6270025610632084,Very top heavy,32,2017
RGI60-01.04375,2019-08-09,0.4785364,1572.4907,353.6501757592867,1.6507768954493378,32.95630392132456,2.400466862097569,13.42381250670754,1.0,6.0,612.706,216,2483,1567,9.0,290,-1.6270025610632084,Very top heavy,32,2019
RGI60-01.04375,2019-08-09,0.30998406,1785.1526,353.6501757592867,1.6507768954493378,32.95630392132456,2.400466862097569,13.42381250670754,1.0,6.0,612.706,216,2483,1567,9.0,290,-1.6270025610632084,Very top heavy,32,2019
RGI60-01.04375,2022-08-11,0.7934178,1096.0428,322.17730008607094,2.3762071944269123,32.95630392132456,2.400466862097569,13.42381250670754,1.0,6.0,612.706,216,2483,1567,9.0,290,-1.6270025610632084,Very top heavy,32,2022
RGI60-01.04624,2017-08-09,0.7324676,1387.849,414.1165707745081,2.4255521162952576,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2017
RGI60-01.04624,2017-08-11,0.68385917,1424.2157,442.3504461419851,2.4258103116953933,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2017
RGI60-01.04624,2019-08-06,0.38341853,1643.573,582.9027684508105,2.286933364411436,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2019
RGI60-01.04624,2019-08-06,0.44806543,1597.5519,582.9027684508105,2.286933364411436,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2019
RGI60-01.04624,2019-08-09,0.46814308,1581.3676,618.7515714744585,2.3051254760564177,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2019
RGI60-01.04624,2019-08-09,0.47776684,1577.3959,618.7515714744585,2.3051254760564177,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2019
RGI60-01.04624,2022-08-08,0.8604856,1266.2705,487.4468805959577,3.1104098589850224,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2022
RGI60-01.04624,2022-08-10,0.45435083,1592.3292,507.7302929863432,3.110412862091639,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2022
RGI60-01.04624,2022-08-10,0.43717808,1605.7234,507.7302929863432,3.110412862091639,39.463077492184105,3.1163023773988203,6.481626501498771,1.0,6.0,5.998,558,2107,1554,21.0,13,-1.870477067523944,Very top heavy,32,2022
RGI60-01.06268,2017-08-07,0.6616936,1371.0,548.6038288123946,1.84674612157392,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2017
RGI60-01.06268,2017-08-11,0.5759878,1399.0,615.0463668435507,1.846807289661479,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2017
RGI60-01.06268,2018-08-11,0.49364343,1470.0,707.9138682909709,1.7063995504295306,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2018
RGI60-01.06268,2019-08-06,0.22371605,1671.0,713.5072892483769,1.8332536974828613,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2019
RGI60-01.06268,2019-08-06,0.32105654,1578.0,713.5072892483769,1.8332536974828613,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2019
RGI60-01.06268,2019-08-06,0.19160765,1692.0,713.5072892483769,1.8332536974828613,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2019
RGI60-01.06268,2022-08-10,0.71416235,1351.0,645.9159327940907,2.452946356247536,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2022
RGI60-01.06268,2022-08-10,0.7228672,1346.0,645.9159327940907,2.452946356247536,39.3231231674218,2.33910924902688,8.30237265895755,1.0,6.0,111.079,560,2229,1465,5.0,95,-1.1871658109705672,Equidimensional,32,2022
RGI60-01.06722,2017-08-10,0.60300726,1773.8068,118.55670839412956,1.772370657249578,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2017
RGI60-01.06722,2019-08-05,0.619802,1766.2378,206.08642548849724,1.613597757742084,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2019
RGI60-01.06722,2019-08-05,0.59750456,1775.9708,206.08642548849724,1.613597757742084,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2019
RGI60-01.06722,2019-08-09,0.7274758,1717.2716,228.91078319087308,1.614955228403702,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2019
RGI60-01.06722,2019-08-10,0.59369475,1777.3795,232.7237552043858,1.614956524219466,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2019
RGI60-01.06722,2019-08-10,0.6864825,1741.1304,232.7237552043858,1.614956524219466,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2019
RGI60-01.06722,2022-08-11,0.83075905,1639.4777,211.87519387190488,2.0816531180070985,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2022
RGI60-01.06722,2022-08-11,0.82048684,1648.5626,211.87519387190488,2.0816531180070985,36.95639846508905,2.153668846793722,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.075196623802185,Equidimensional,32,2022
RGI60-01.11616,2017-08-08,0.43944538,1709.49,351.76561222291093,1.259673247755624,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2017
RGI60-01.11616,2017-08-10,0.11244128,1918.62,376.78370862625127,1.2596757633516422,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2017
RGI60-01.11616,2019-08-05,0.14621052,1888.64,567.3089348799778,1.2860118409653123,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11616,2019-08-05,0.12712245,1903.59,567.3089348799778,1.2860118409653123,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11616,2019-08-10,0.15010796,1885.5,620.1433961429675,1.3030010660864453,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11616,2019-08-10,0.20088841,1848.1,620.1433961429675,1.3030010660864453,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11616,2022-08-12,0.27796364,1802.46,519.4894164875201,1.3069318729768162,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2022
RGI60-01.11616,2022-08-12,0.25580662,1815.47,519.4894164875201,1.3069318729768162,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2022
RGI60-01.11654,2013-08-06,0.555587,1786.28,448.0907597530549,1.161221824056134,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2013
RGI60-01.11654,2017-08-08,0.5971484,1753.93,293.5467578389312,1.410433087506689,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2017
RGI60-01.11654,2019-08-05,0.25748274,1932.1,486.35629493814974,1.4328255709681137,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2019
RGI60-01.11654,2019-08-05,0.3123645,1906.19,486.35629493814974,1.4328255709681137,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2019
RGI60-01.11654,2019-08-10,0.42206404,1842.88,533.5155945700501,1.4479062809532448,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2019
RGI60-01.11654,2019-08-10,0.25984105,1930.92,533.5155945700501,1.4479062809532448,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2019
RGI60-01.11654,2022-08-12,0.47829556,1818.7,429.51244341170855,1.536259891091941,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2022
RGI60-01.11654,2022-08-12,0.49965408,1810.88,429.51244341170855,1.536259891091941,42.73029411932559,1.6783179437989637,6.779391456709305,1.0,6.0,11.298,1120,2282,1814,16.0,240,-1.6072758256546351,Very top heavy,32,2022
RGI60-01.11788,2017-08-08,0.43944538,1709.49,351.76561222291093,1.259673247755624,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2017
RGI60-01.11788,2017-08-10,0.11244128,1918.62,376.78370862625127,1.2596757633516422,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2017
RGI60-01.11788,2019-08-05,0.12712245,1903.59,567.3089348799778,1.2860118409653123,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11788,2019-08-05,0.14621052,1888.64,567.3089348799778,1.2860118409653123,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11788,2019-08-10,0.20088841,1848.1,620.1433961429675,1.3030010660864453,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11788,2019-08-10,0.15010796,1885.5,620.1433961429675,1.3030010660864453,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2019
RGI60-01.11788,2022-08-12,0.25580662,1815.47,519.4894164875201,1.3069318729768162,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2022
RGI60-01.11788,2022-08-12,0.27796364,1802.46,519.4894164875201,1.3069318729768162,43.78188807949391,1.4586549891233869,9.502112396095782,1.0,6.0,24.781,1215,2258,1711,10.0,257,1.017298460006714,Equidimensional,32,2022
RGI60-01.14391,2013-08-10,0.9249449,863.43445,553.7873557133028,2.5101698759849005,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2013
RGI60-01.14391,2017-08-09,0.88281167,957.6451,422.5844150579415,2.620241706279363,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2017
RGI60-01.14391,2019-08-07,0.71898365,1160.8414,585.4743741223706,2.472206036470251,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2019
RGI60-01.14391,2019-08-07,0.72564,1153.6812,585.4743741223706,2.472206036470251,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2019
RGI60-01.14391,2019-08-09,0.7493005,1125.4949,605.8450048097712,2.475243022589728,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2019
RGI60-01.14391,2019-08-09,0.8746196,968.9199,605.8450048097712,2.475243022589728,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2019
RGI60-01.14391,2022-08-08,0.92032903,873.522,477.39813921956096,3.3825721872819625,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2022
RGI60-01.14391,2022-08-08,0.94575536,797.20557,477.39813921956096,3.3825721872819625,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2022
RGI60-01.14391,2022-08-11,0.8881811,947.7295,502.2868928977138,3.382605091489932,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2022
RGI60-01.14391,2022-08-11,0.9291894,847.10767,502.2868928977138,3.382605091489932,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2022
RGI60-01.14391,2022-08-11,0.93591434,822.0844,502.2868928977138,3.382605091489932,35.84482892733637,3.464378073032989,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0678094625473022,Equidimensional,32,2022
RGI60-01.20796,2013-08-06,0.5991348,761.49,595.4469141990373,2.556471708370364,29.82782868992603,3.938046557557045,13.546682628438464,1.0,6.0,549.286,12,3161,739,6.0,132,2.915130376815796,Very bottom heavy,32,2013
RGI60-01.21014,2013-08-06,0.66333264,1014.66,432.814820941396,1.8918254485556265,35.757426753987126,2.76761503608181,9.70792243731558,1.0,6.0,457.535,10,2147,1116,8.0,120,-1.139538523065153,Equidimensional,32,2013
RGI60-01.21014,2017-08-08,0.75642055,891.37,359.84598078459106,2.3620073482170203,35.757426753987126,2.76761503608181,9.70792243731558,1.0,6.0,457.535,10,2147,1116,8.0,120,-1.139538523065153,Equidimensional,32,2017
RGI60-01.21014,2017-08-10,0.7109232,945.46,376.9013451889871,2.3622356733037164,35.757426753987126,2.76761503608181,9.70792243731558,1.0,6.0,457.535,10,2147,1116,8.0,120,-1.139538523065153,Equidimensional,32,2017
RGI60-01.21014,2019-08-05,0.33786526,1265.56,484.6299657664477,2.3792828589913912,35.757426753987126,2.76761503608181,9.70792243731558,1.0,6.0,457.535,10,2147,1116,8.0,120,-1.139538523065153,Equidimensional,32,2019
RGI60-01.21014,2022-08-12,0.7465958,898.78,472.4878203727552,2.6491597154168773,35.757426753987126,2.76761503608181,9.70792243731558,1.0,6.0,457.535,10,2147,1116,8.0,120,-1.139538523065153,Equidimensional,32,2022
RGI60-01.22699,2013-08-10,0.9452804,802.21,554.0379909431667,2.5101698759849005,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2013
RGI60-01.22699,2017-08-09,0.8828002,959.12,422.8308629409288,2.620241706279363,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2017
RGI60-01.22699,2019-08-07,0.7256599,1154.32,585.7437473898218,2.472206036470251,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2019
RGI60-01.22699,2019-08-07,0.71898365,1161.4,585.7437473898218,2.472206036470251,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2019
RGI60-01.22699,2019-08-09,0.8745929,970.15,606.1201094233384,2.475243022589728,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2019
RGI60-01.22699,2019-08-09,0.7493005,1126.25,606.1201094233384,2.475243022589728,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2019
RGI60-01.22699,2022-08-08,0.94575536,800.85,477.6245273911423,3.3825721872819625,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2022
RGI60-01.22699,2022-08-08,0.92031366,875.91,477.6245273911423,3.3825721872819625,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2022
RGI60-01.22699,2022-08-11,0.95968527,692.78,502.52187808846907,3.382605091489932,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2022
RGI60-01.22699,2022-08-11,0.88817537,949.68,502.52187808846907,3.382605091489932,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2022
RGI60-01.22699,2022-08-11,0.9291894,852.13,502.52187808846907,3.382605091489932,35.84482892733638,3.450746167036764,7.611862463831387,1.0,6.0,448.145,0,2840,1485,12.0,187,1.0680315494537354,Equidimensional,32,2022
RGI60-01.23664,2013-08-10,0.64934367,1047.7,619.41661029715,2.1704365687412763,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2013
RGI60-01.23664,2017-08-09,0.52229863,1155.56,460.0899482164477,1.9802249007578712,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2017
RGI60-01.23664,2019-08-09,0.19916102,1451.29,657.4986741574123,1.907374151548757,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2019
RGI60-01.23664,2019-08-09,0.3738681,1257.57,657.4986741574123,1.907374151548757,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2019
RGI60-01.23664,2019-08-11,0.34912106,1271.88,678.251399764784,1.90770091662226,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2019
RGI60-01.23664,2022-08-11,0.58331764,1107.22,581.0782715807277,2.680506226436178,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2022
RGI60-01.23664,2022-08-11,0.7191564,978.19,581.0782715807277,2.680506226436178,37.66709087278395,2.7316130912087253,12.563195603738473,1.0,6.0,79.214,261,2083,1198,13.0,15,-1.259708687200272,Top heavy,32,2022
RGI60-01.27103,2017-08-10,0.60300726,1773.64,118.544530581147,1.772370657249578,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2017
RGI60-01.27103,2019-08-05,0.59750456,1775.81,206.07154149485183,1.613597757742084,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2019
RGI60-01.27103,2019-08-05,0.619802,1766.07,206.07154149485183,1.613597757742084,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2019
RGI60-01.27103,2019-08-09,0.727806,1716.99,228.8949971370068,1.614955228403702,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2019
RGI60-01.27103,2019-08-10,0.6864825,1741.0,232.70774363546423,1.614956524219466,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2019
RGI60-01.27103,2019-08-10,0.59369475,1777.2,232.70774363546423,1.614956524219466,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2019
RGI60-01.27103,2022-08-11,0.83075905,1639.44,211.8605353933148,2.0816531180070985,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2022
RGI60-01.27103,2022-08-11,0.82048684,1648.54,211.8605353933148,2.0816531180070985,36.956398465089045,2.1469048118552974,9.054529314783927,1.0,6.0,86.656,873,2236,1768,4.0,359,1.0725882053375244,Equidimensional,32,2022
RGI60-01.20653,2017-08-10,0.40777475,1083.0682,546.7071127770676,2.0177926912510955,30.056665420532227,2.958843391553572,7.091769481657988,1.0,6.0,5.322,427,1502,1045,23.0,50,-1.3791698140878037,Top heavy,32,2017
RGI60-01.20653,2017-08-10,0.749346,762.5978,546.7071127770676,2.0177926912510955,30.056665420532227,2.958843391553572,7.091769481657988,1.0,6.0,5.322,427,1502,1045,23.0,50,-1.3791698140878037,Top heavy,32,2017
RGI60-01.20653,2019-08-05,0.15356413,1194.0659,691.5273335348301,2.208495156904302,30.056665420532227,2.958843391553572,7.091769481657988,1.0,6.0,5.322,427,1502,1045,23.0,50,-1.3791698140878037,Top heavy,32,2019
RGI60-01.20653,2019-08-05,0.13860437,1201.4653,691.5273335348301,2.208495156904302,30.056665420532227,2.958843391553572,7.091769481657988,1.0,6.0,5.322,427,1502,1045,23.0,50,-1.3791698140878037,Top heavy,32,2019
